asin,title,brand,category,price,currency,original_price,discount_percent,rating,review_count,bought_last_month,availability,is_prime,seller,product_url,image_url,scraped_at
B092RCLKHN,"Garmin Forerunner 55, GPS Running Watch with Daily Suggested Workouts, Up to 2 Weeks of Battery Life, Black - 010-02562-00",,smart watch,,USD,,0.0,4.5,,3000,In Stock,False,,,https://m.media-amazon.com/images/I/518z0My1ZlS._AC_UY218_.jpg,2026-06-12T10:00:54.538571
B0GQLD7153,"Military Smart Watch for Men with Dual-Band GPS, 5ATM Waterproof, 1.43” AMOLED Fitness Watch, Heart Rate Blood Oxygen Sleep Monitor, 160+ Sport, Bluetooth Calling Smartwatch for Hiking Running Outdoor",,smart watch,,USD,,0.0,4.7,,100000000,In Stock,False,,,https://m.media-amazon.com/images/I/71dHXjUeQRL._AC_UY218_.jpg,2026-06-12T10:00:54.698402
B0CT3SGHXL,"Garmin Forerunner 165, Running Smartwatch, Colorful AMOLED Display, Training Metrics and Recovery Insights, Black",,smart watch,,USD,,0.0,4.7,,6000,In Stock,False,,,https://m.media-amazon.com/images/I/61m+fKy7wzL._AC_UY218_.jpg,2026-06-12T10:00:54.895879
B0F7QD4HSD,"Samsung Galaxy Watch 8 (2025) 40mm Bluetooth Smartwatch, Cushion Design, Fitness Tracker, Sleep Coaching, Running Coach, Energy Score, Heart Rate Tracking, Graphite [US Version, 2 Yr Warranty]",,smart watch,,USD,,0.0,4.6,,1000,In Stock,False,,,https://m.media-amazon.com/images/I/61IpkAmVjwL._AC_UY218_.jpg,2026-06-12T10:00:55.066122
B0GWM2GK66,"Luxury Smart Watch with Bluetooth Calls, Heart Rate/SpO2/Blood Pressure/Sleep Monitor, 1.19-inch AMOLED Display, 107 Sports Fitness Tracker, Round Business Watch Compatible Android and iOS, 44mm Black",,smart watch,,USD,,0.0,5.0,,,In Stock,False,,,https://m.media-amazon.com/images/I/71xcWybFujL._AC_UY218_.jpg,2026-06-12T10:00:55.253590
B0F7PZNZQD,"Samsung Galaxy Watch 8 (2025) 44mm Bluetooth Smartwatch, Cushion Design, Fitness Tracker, Sleep Coaching, Running Coach, Energy Score, Heart Rate Tracking, Graphite [US Version, 2 Yr Warranty]",,smart watch,30663.68,USD,36413.3,15.79,4.6,,500000000,In Stock,False,,,https://m.media-amazon.com/images/I/616KEp7qQvL._AC_UY218_.jpg,2026-06-12T10:00:55.537344
B0GQ79HKZ3,"Smart Watch for Women for iPhone Android: 1.85""Smartwatch with Make/Answer Call Sleep Heart Rate SpO2 Blood Pressure Monitor IP68 Waterproof 120+Sport Mode Fitness Tracker 1000mAh Battery 2Bands Pink",,smart watch,,USD,,0.0,4.3,,500000000,In Stock,False,,,https://m.media-amazon.com/images/I/812zL0bmDyL._AC_UY218_.jpg,2026-06-12T10:00:55.694081
B0DSG9VCRH,"Garmin Instinct® 3 45mm, Solar Charged Display, Rugged Outdoor GPS Smartwatch, Metal-Reinforced Bezel, Built-in Flashlight, Black",,smart watch,28747.14,USD,38329.84,25.0,4.6,,1000,In Stock,False,,,https://m.media-amazon.com/images/I/61YWK9flgBL._AC_UY218_.jpg,2026-06-12T10:00:55.902599
B0D1YNVD88,"Samsung Galaxy Watch 7 40mm Bluetooth AI Smartwatch w/Energy Score, Wellness Tips, Heart Rate Tracking, Sleep Monitor, Fitness Tracker, 2024, Cream [US Version, 1Yr Manufacturer Warranty]",,smart watch,17742.37,USD,23955.79,25.94,4.6,,500000000,In Stock,False,,,https://m.media-amazon.com/images/I/71SZNup1qrL._AC_UY218_.jpg,2026-06-12T10:00:56.150431
B0DSC72873,"Garmin Instinct® E 45mm, Rugged Outdoor GPS Smartwatch, 24/7 Health Monitoring, Wrist-Based Heart Rate, Up to 16 Days of Battery Life, Charcoal",,smart watch,19164.44,USD,28747.14,33.33,4.5,,,In Stock,False,,,https://m.media-amazon.com/images/I/61r6NWBWKXL._AC_UY218_.jpg,2026-06-12T10:00:56.407125
B0FWR4VJ87,"Smart Watch for Men Women (Answer/Make Call), 1.83"" HD Touchscreen Fitness Tracker, 110+ Sport Modes, Fitness Watch with Heart Rate/Sleep Monitor/Step, IP68 Waterproof Smartwatch for iPhone Android",,smart watch,,USD,,0.0,4.1,,500000000,In Stock,False,,,https://m.media-amazon.com/images/I/71qNKm8HG0L._AC_UY218_.jpg,2026-06-12T10:00:56.566224
B0H2LDSLJC,"Smart Watch, 2.01"" AMOLED Curved HD Full Touch Screen, Compatible with iOS & Android for Daily Workout Business Gift, Fitness Tracker with 24/7 Heart Rate/Sleep Monitor, IP68 Waterproof Watch Black",,smart watch,,USD,,0.0,5.0,,,In Stock,False,,,https://m.media-amazon.com/images/I/71ehN7XPYBL._AC_UY218_.jpg,2026-06-12T10:00:56.712196
B0H1BN7MBF,"Quican Smart Watch for Women Men (2 Bands), 1.85"" AMOLED Smartwatch for iPhone & Android Phones, Heart Rate/ SpO2/ Sleep Monitor, 3ATM Waterproof, Calls & Messages, 120+ Sports Modes Fitness Tracker",,smart watch,,USD,,0.0,4.9,,,In Stock,False,,,https://m.media-amazon.com/images/I/71lZZyQRiNL._AC_UY218_.jpg,2026-06-12T10:01:08.263513
B0H2LFN97Y,"Fitness Tracker, Smart Watch for Women Men with 24/7 Heart Rate/Blood Pressure/Blood Oxygen Monitor,Sleep Tracker,Step & Calorie Counter, IP68 Waterproof Fitness Watches Compatible with Android&iPhone",,smart watch,,USD,,0.0,4.6,,,In Stock,False,,,https://m.media-amazon.com/images/I/71DcJPFPJzL._AC_UY218_.jpg,2026-06-12T10:01:08.578846
B0GXZGMH2T,"Smart Watches for Men (Answer/Make Call), 1.53"" HD Military Smartwatch, 50+ Days Extra-Long Battery Life Fitness Tracker, Flashlight/110+Sports/Heart Rate/Sleep Monitor/IP68 Waterproof Android iOS",,smart watch,,USD,,0.0,4.8,,,In Stock,False,,,https://m.media-amazon.com/images/I/71cXncN0hCL._AC_UY218_.jpg,2026-06-12T10:01:08.737084
B0H2LDSLJC,"Smart Watch, 2.01"" AMOLED Curved HD Full Touch Screen, Compatible with iOS & Android for Daily Workout Business Gift, Fitness Tracker with 24/7 Heart Rate/Sleep Monitor, IP68 Waterproof Watch Black",,smart watch,,USD,,0.0,5.0,,,In Stock,False,,,https://m.media-amazon.com/images/I/71ehN7XPYBL._AC_UY218_.jpg,2026-06-12T10:01:08.936277
B0FBW6SJ55,"KEEPONFIT Smart Watches for Women Android/iPhone, IP68 Waterproof Fitness Tracker with Bluetooth Calls(Answer&Make), Activity Pedometer/Heart Rate/SpO2 Monitor/100+ Sports Model",,smart watch,,USD,,0.0,4.4,,2000,In Stock,False,,,https://m.media-amazon.com/images/I/812sY+QFabL._AC_UY218_.jpg,2026-06-12T10:01:09.396958
B0G4F6ZCSV,"Amazfit Active Max Smart Watch 1.5"" AMOLED Display, 25-Day Battery, Offline Maps, GPS, 4GB Storage, 170+ Sport Modes, 5 ATM Water Resistant, Heart Rate & Sleep Fitness Tracker for Android & iPhone",,smart watch,16289.63,USD,,0.0,4.7,,1000,In Stock,False,,,https://m.media-amazon.com/images/I/61eLhGc40TL._AC_UY218_.jpg,2026-06-12T10:01:09.700408
B0GTYS9GRW,"TRAUSI Touchscreen Smartwatch with Bluetooth Call, 100 Modes and Sleep Notifications, Waterproof Watch for iPhone Black",,smart watch,,USD,,0.0,3.8,,4000,In Stock,False,,,https://m.media-amazon.com/images/I/71hivtGgu+L._AC_UY218_.jpg,2026-06-12T10:01:09.883484
B0GVN1L45Y,"Smart Watches for Women, 1.85"" HD Smartwatch Compatible iPhone/Samsung/Android (Answer/Make), Fitness Tracker with Heart Rate/Sleep/SpO2 Monitor, Smart Watch 3ATM Waterproof, 120+ Sport Modes, Alexa",,smart watch,,USD,,0.0,4.9,,,In Stock,False,,,https://m.media-amazon.com/images/I/71GLEDQ5R4L._AC_UY218_.jpg,2026-06-12T10:01:10.233327
B0D4TBR3DJ,"Smart Watch for Women Men, Smartwatch for iPhone & Android Bluetooth (Answer/Call) Built-in Alexa, 1.91"" HD Fitness Tracker with 105+ Sport Modes, IP68 Waterproof, Sleep/Heart Rate/SpO2/Stress Monitor",,smart watch,,USD,,0.0,4.3,,2000,In Stock,False,,,https://m.media-amazon.com/images/I/71P-aX6-cRL._AC_UY218_.jpg,2026-06-12T10:01:10.450600
B0FSKL8NH1,"Smart Watch for Women, 1.85"" HD Smartwatch Compatible iPhone/Samsung/Android (Answer/Make Calls), 100+ Sport Modes Fitness Tracker with Heart Rate/Sleep/SpO2 Monitor, IP68 Waterproof, with 2 Bands",,smart watch,,USD,,0.0,4.4,,2000,In Stock,False,,,https://m.media-amazon.com/images/I/51KMaHdvJIL._AC_UY218_.jpg,2026-06-12T10:01:10.782425
B0FBW6SJ55,"KEEPONFIT Smart Watches for Women Android/iPhone, IP68 Waterproof Fitness Tracker with Bluetooth Calls(Answer&Make), Activity Pedometer/Heart Rate/SpO2 Monitor/100+ Sports Model",,smart watch,,USD,,0.0,4.4,,2000,In Stock,False,,,https://m.media-amazon.com/images/I/812sY+QFabL._AC_UY218_.jpg,2026-06-12T10:01:10.955989
B0C88S31MS,"Smart Watch for Women(Call Answer/Dial), 1.6'' Touch Screen Smartwatch for Android iPhone Compatible, Waterproof Fitness Tracker with Heart Rate Sleep Monitor 100+ Sports Modes AI Voice, Silver",,smart watch,,USD,,0.0,4.2,,,In Stock,False,,,https://m.media-amazon.com/images/I/814JWvSI1rL._AC_UY218_.jpg,2026-06-12T10:01:11.377146
B0BFQ36XPW,"Tensky Smart Watch for Men/Women Android/iPhone/Samsung, Alexa Built-in, 1.8"" Touch Screen Fitness Tracker with Answer/Make Calls, 3ATM Waterproof Heart Rate/Sleep/SpO2 Monitor, 120+ Sport Modes",,smart watch,,USD,,0.0,4.2,,1000,In Stock,False,,,https://m.media-amazon.com/images/I/71pgc5y219L._AC_UY218_.jpg,2026-06-12T10:01:11.583837
B0B5F9SZW7,"Fitbit Inspire 3 Health & Fitness Tracker with Stress Management, Workout Intensity, Sleep Tracking, 24/7 Heart Rate - 3-Month Google Health Premium Membership Included - Midnight Zen/Black",,smart watch,,USD,,0.0,4.2,,10000,In Stock,False,,,https://m.media-amazon.com/images/I/51CtR+quteL._AC_UY218_.jpg,2026-06-12T10:01:11.792183
B0B4N6B93J,"Fitbit Versa 4 Fitness Smartwatch with Daily Readiness - 3-Month Google Health Premium Membership Included - GPS, 24/7 Heart Rate, 40+ Exercise Modes, Sleep Tracking - Pink Sand/Copper Rose",,smart watch,,USD,,0.0,4.2,,2000,In Stock,False,,,https://m.media-amazon.com/images/I/618XT1RvyFL._AC_UY218_.jpg,2026-06-12T10:01:12.012692
B0D7PVLVSB,"Smart Watch for Women Android & iPhone, Alexa Built-in, IP68 Waterproof Activity Fitness Tracker with Bluetooth Call (Answer/Make), 1.8"" Smartwatch with Heart Rate/SpO2/Sleep Monitor, 100+ Sports Mode",,smart watch,,USD,,0.0,4.3,,1000,In Stock,False,,,https://m.media-amazon.com/images/I/717BsgsyWDL._AC_UY218_.jpg,2026-06-12T10:01:12.202228
B0B4MWCFV4,"Fitbit Versa 4 Fitness Smartwatch with Daily Readiness - 3-Month Google Health Premium Membership Included - GPS, 24/7 Heart Rate, 40+ Exercise Modes, Sleep Tracking - Black/Graphite",,smart watch,,USD,,0.0,4.2,,,In Stock,False,,,https://m.media-amazon.com/images/I/61CZSoSnVPL._AC_UY218_.jpg,2026-06-12T10:01:12.477240
B0DHBL46QY,"CARBINOX Blaze Smart Watch with GPS – Rugged Fitness Trackers, IP69K Waterproof, 170+ Sports Modes, Gorilla Glass, Make/Receive Calls, Android & iOS Compatible",,smart watch,,USD,,0.0,4.2,,500000000,In Stock,False,,,https://m.media-amazon.com/images/I/81V5aaFaCHL._AC_UY218_.jpg,2026-06-12T10:01:12.698109
B0BYFCZZ9F,"Garmin epix Pro (Gen 2) Sapphire Edition, 51mm, High Performance Smartwatch, Advanced Training Technology, Built-in Flashlight, Black",,smart watch,52703.89,USD,105408.74,50.0,4.7,,,In Stock,False,,,https://m.media-amazon.com/images/I/71RRI0WgfKL._AC_UY218_.jpg,2026-06-12T10:01:12.960966
B0FQF9ZX7P,"Apple Watch Series 11 [GPS 42mm] Smartwatch with Rose Gold Aluminum Case with Light Blush Sport Band - S/M. Sleep Score, Fitness Tracker, Health Monitoring, Always-On Display, Water Resistant",,smart watch,,USD,,0.0,4.8,,10000,In Stock,False,,,https://m.media-amazon.com/images/I/6110Jv9wqeL._AC_UY218_.jpg,2026-06-12T10:01:13.316226
B0DHKVS5VK,Smart Watch for Men Military Answer/Make Call 2.01″ Display 170+ Sports Modes Fitness Smart Watch IP68 Waterproof 30 Days Standby Smartwatch for Android iOS Black (2 Straps),,smart watch,,USD,,0.0,3.9,,500000000,In Stock,False,,,https://m.media-amazon.com/images/I/71BP9u6V-4L._AC_UY218_.jpg,2026-06-12T10:01:13.582309
B0H2LDSLJC,"Smart Watch, 2.01"" AMOLED Curved HD Full Touch Screen, Compatible with iOS & Android for Daily Workout Business Gift, Fitness Tracker with 24/7 Heart Rate/Sleep Monitor, IP68 Waterproof Watch Black",,smart watch,,USD,,0.0,5.0,,,In Stock,False,,,https://m.media-amazon.com/images/I/71ehN7XPYBL._AC_UY218_.jpg,2026-06-12T10:01:13.759778
B0D6SX8VLQ,"Amazon Echo Dot Max (newest model), Alexa speaker with room-filling sound and nearly 3x bass, Great for living rooms and medium-sized spaces, Designed for Alexa+, Graphite",,bluetooth speaker,,USD,,0.0,4.4,,6000,In Stock,False,,,https://m.media-amazon.com/images/I/713I4BW4fBL._AC_UY218_.jpg,2026-06-12T10:01:27.355589
B09B8V1LZ3,"Amazon Echo Dot (newest model) - Vibrant sounding speaker, Designed for Alexa+, Great for bedrooms, dining rooms and offices, Charcoal",,bluetooth speaker,,USD,,0.0,4.7,,10000,In Stock,False,,,https://m.media-amazon.com/images/I/71hNp8d9WvL._AC_UY218_.jpg,2026-06-12T10:01:27.650775
B0BRKPVZB4,"Bluetooth Speaker, 20W HD Sound, Portable Wireless, IPX5 Waterproof, Up to 24H Playtime, TWS, for Home/Party/Outdoor/Camping/Beach Essentials, Birthday Gift for Fathers Day Men Dad Husband (Black)",,bluetooth speaker,,USD,,0.0,4.5,2000000,10000,In Stock,False,,,https://m.media-amazon.com/images/I/8165VSHcJlL._AC_UY218_.jpg,2026-06-12T10:01:27.825650
B0FRRMD96F,"Anker Soundcore 2 Portable Bluetooth Speaker with Stereo Sound, Bluetooth 5, Bassup, IPX7 Waterproof, 24-Hour Playtime, Wireless, Speaker for Home, Outdoors, Travel",,bluetooth speaker,,USD,,0.0,4.5,,4000,In Stock,False,,,https://m.media-amazon.com/images/I/51gFkzxWQtL._AC_UY218_.jpg,2026-06-12T10:01:28.003504
B0FMHR94CG,"Monster Bluetooth Speaker, Wireless Portable Outdoor Bluetooth Speakers, 60W True Wireless Stereo IPX8 Waterproof, Dual PairingBluetooth 5.4 Built-in Mic, Outdoor Speaker",,bluetooth speaker,,USD,,0.0,4.6,,,In Stock,False,,,https://m.media-amazon.com/images/I/81RhnsXwwdL._AC_UY218_.jpg,2026-06-12T10:01:28.393705
B0CX1FRR27,"Portable Bluetooth Speaker Beach Essentials: Powerful Crystal Clear Sound/Dynamic Light/IPX5 Waterproof/All Day Playtime/Wireless BT 5.3/TWS Paring, Dad Gifts, Outdoor|Travel|Camping|Pool Accessories",,bluetooth speaker,,USD,,0.0,4.6,,10000,In Stock,False,,,https://m.media-amazon.com/images/I/81p9DPknjLL._AC_UY218_.jpg,2026-06-12T10:01:28.720140
B0DMQ1QMVV,"Amazon Echo Studio (newest model), Immersive spatial audio and Dolby Atmos, Designed for Alexa+, Graphite",,bluetooth speaker,,USD,,0.0,4.1,,1000,In Stock,False,,,https://m.media-amazon.com/images/I/71+HYZ+IK0L._AC_UY218_.jpg,2026-06-12T10:01:28.895697
B09MFBNTG3,"IPX7 Waterproof Outdoor Bluetooth Speaker, Wireless, 90W(Peak), 32H Playtime, Floating Design, Deep Bass & Loud Stereo Sound, Portable with Handle, Rugged for Pool, Beach, Kayaking, Hiking, Black",,bluetooth speaker,,USD,,0.0,4.5,,5000,In Stock,False,,,https://m.media-amazon.com/images/I/81Xi7TgdkTL._AC_UY218_.jpg,2026-06-12T10:01:29.093577
B08X4VXF1M,"JBL CHARGE 5 - Portable Waterproof (IP67) Bluetooth Speaker with Powerbank USB Charge out, 20 hours playtime, JBL Partyboost (Blue)",,bluetooth speaker,,USD,,0.0,4.8,,400000000,In Stock,False,,,https://m.media-amazon.com/images/I/61068h6mIgL._AC_UY218_.jpg,2026-06-12T10:01:29.259468
B0DSJXBMTC,"JBL PartyBox Encore Essential 2 - Portable Battery-Powered Party Speaker with AI Sound Boost, Up to 15 Hours of Play time, IPX4 Splash Proof, and Multi-Speaker Connection by Auracast (Black)",,bluetooth speaker,,USD,,0.0,4.8,,1000,In Stock,False,,,https://m.media-amazon.com/images/I/81HcquthK1L._AC_UY218_.jpg,2026-06-12T10:01:29.466427
B0FJK231C6,"JBL Flip 7 Portable Bluetooth Speaker, IP68 Waterproof, Dustproof, Drop-Proof, PushLock System, AI Sound Boost, 16H Battery, Megen Hardshel Protection Case (Black)",,bluetooth speaker,,USD,,0.0,4.7,,100000000,In Stock,False,,,https://m.media-amazon.com/images/I/81gJey7P18L._AC_UY218_.jpg,2026-06-12T10:01:29.659279
B0C4BZ28PG,"Amazon Fire TV Soundbar, 2.0 speaker with DTS Virtual:X and Dolby Audio, Bluetooth connectivity",,bluetooth speaker,,USD,,0.0,4.3,,2000,In Stock,False,,,https://m.media-amazon.com/images/I/71izIXUYy0L._AC_UY218_.jpg,2026-06-12T10:01:29.860301
B0DXKM74RR,JBL Charge 6 Portable Bluetooth Speaker (Purple),,bluetooth speaker,,USD,,0.0,4.7,,50000000,In Stock,False,,,https://m.media-amazon.com/images/I/71ZSORfCY0L._AC_UY218_.jpg,2026-06-12T10:01:30.022750
B094LS37Z4,JBL Charge 5 Portable Wireless Bluetooth Speaker - Black (Renewed),,bluetooth speaker,,USD,,0.0,4.6,,50000000,In Stock,False,,,https://m.media-amazon.com/images/I/61qMO3TS2RL._AC_UY218_.jpg,2026-06-12T10:01:30.184075
B0FKVSH438,"JBL Grip - Compact Bluetooth Speaker with Bold JBL Pro Sound and Ambient Light, up to 14 Hours of Playtime, Water, Dust and Drop-Proof (IP68), & Multi-Speaker Connection with Auracast™ (Black)",,bluetooth speaker,,USD,,0.0,4.6,,,In Stock,False,,,https://m.media-amazon.com/images/I/81ZUdatJIkL._AC_UY218_.jpg,2026-06-12T10:01:30.394026
B01NAIV5N8,JBL Flip 4 Waterproof Portable Bluetooth Speaker - Red,,bluetooth speaker,,USD,,0.0,4.8,,,In Stock,False,,,https://m.media-amazon.com/images/I/717rXP2XN2L._AC_UY218_.jpg,2026-06-12T10:01:30.561340
B09MFBNTG3,"IPX7 Waterproof Outdoor Bluetooth Speaker, Wireless, 90W(Peak), 32H Playtime, Floating Design, Deep Bass & Loud Stereo Sound, Portable with Handle, Rugged for Pool, Beach, Kayaking, Hiking, Black",,bluetooth speaker,,USD,,0.0,4.5,,5000,In Stock,False,,,https://m.media-amazon.com/images/I/81Xi7TgdkTL._AC_UY218_.jpg,2026-06-12T10:01:30.755976
B07HKSN1L3,JBL Charge 4 - Waterproof Portable Bluetooth Speaker - Gray,,bluetooth speaker,,USD,,0.0,4.7,,500000000,In Stock,False,,,https://m.media-amazon.com/images/I/71J8ki51QwL._AC_UY218_.jpg,2026-06-12T10:01:30.949406
B0CTNYS376,"JBL Clip 5 - Ultra-Portable, Waterproof & Dustproof Bluetooth Speaker, Big JBL Pro Sound with Punchy bass, Integrated Carabiner, Up to 12 Hours of Play, Made in Part with Recycled Materials (White)",,bluetooth speaker,,USD,,0.0,4.8,,1000,In Stock,False,,,https://m.media-amazon.com/images/I/81+YxnHhKML._AC_UY218_.jpg,2026-06-12T10:01:31.133247
B0DRW7ZBVV,"JBL Professional PRX925 Portable Powered Full-Range Speaker. Dual 15”, Two-Way, 2000-Watt Class-D Amplifier, BLE (Bluetooth Low Energy), App Control. Black",,bluetooth speaker,,USD,,0.0,,,,In Stock,False,,,https://m.media-amazon.com/images/I/81fljWyGUIL._AC_UY218_.jpg,2026-06-12T10:01:31.293456
B08FDPW8KR,"Ortizan Portable Bluetooth Speaker (1st Gen), IPX7 Waterproof, Wireless, Big Sound and Deep Bass, TWS Pairing, 30Hrs of Playtime, for Home/Party/Outdoor/Beach, Birthday Gifts for Men Women - Black",,bluetooth speaker,,USD,,0.0,4.6,,5000,In Stock,False,,,https://m.media-amazon.com/images/I/81-YRA6tQqL._AC_UY218_.jpg,2026-06-12T10:01:31.476207
B0CWMZ4ZN7,"Passau Portable Bluetooth Speakers Loud 40W Peak Stereo Sound, Passive Radiators-Deep Bass, All Day Playtime, Adjustable Strap, BT5.3, IPX5 Wireless Speaker RGB Lights for Indoor Outdoor",,bluetooth speaker,,USD,,0.0,4.4,,500000000,In Stock,False,,,https://m.media-amazon.com/images/I/91EWQlkVx3L._AC_UY218_.jpg,2026-06-12T10:01:31.631125
B0G27BWHRD,"iLive Electronics Wireless Tailgate Party Speaker, ISB352B",,bluetooth speaker,5259.94,USD,,0.0,3.8,,,In Stock,False,,,https://m.media-amazon.com/images/I/71BCAqjfcvL._AC_UY218_.jpg,2026-06-12T10:01:45.263841
B0FCS53JX9,"OZJ Bluetooth Speaker Outdoor Loud: 80W(Peak) with Bass, Portable Wireless Speaker with IPX7 Waterproof, 20H Playtime, RGB Lights, TWS for Outside, Beach, Work (Black)",,bluetooth speaker,,USD,,0.0,4.5,,300000000,In Stock,False,,,https://m.media-amazon.com/images/I/91ZAxtZ6RQL._AC_UY218_.jpg,2026-06-12T10:01:45.458471
B0DK1MQ4GP,"Soundcore Anker 2 Portable Bluetooth Speaker with Stereo Sound, Bluetooth 5, Bassup, IPX7 Waterproof, 24-Hour Playtime, Wireless, Speaker for Home, Outdoors, Travel",,bluetooth speaker,,USD,,0.0,4.5,,1000,In Stock,False,,,https://m.media-amazon.com/images/I/61ga0yEq4hL._AC_UY218_.jpg,2026-06-12T10:01:45.625135
B0F2JHSGCJ,"Turtlebox Ranger: Loud! Outdoor Portable Bluetooth 5.4 Speaker | Rugged, Waterproof, Ultra-Portable | Plays to 105db, Deep Bass, Shockproof, Unlimited Pairing for Full Stereo Experience, Tan",,bluetooth speaker,,USD,,0.0,4.6,,3000,In Stock,False,,,https://m.media-amazon.com/images/I/617WyhCHw2L._AC_UY218_.jpg,2026-06-12T10:01:45.874564
B0D6WD2QSQ,"Bose SoundLink Flex Bluetooth Speaker (2nd Gen) - Portable Outdoor Speaker with Hi-Fi Audio, Waterproof and Dustproof, USB-C, Up to 12 Hours Battery Life, Black",,bluetooth speaker,,USD,,0.0,4.7,,2000,In Stock,False,,,https://m.media-amazon.com/images/I/7192Qca-fUL._AC_UY218_.jpg,2026-06-12T10:01:46.166690
B0GS99FG9P,"BassBloom Roar 3 Portable Bluetooth Speaker,20W Powerful Sound with JIKE Bass,IPX6 Waterproof,24H Playtime,Bluetooth 5.4,RGB Lights,Wireless TWS Pairing,Outdoor for Camping and Beach (Black)",,bluetooth speaker,,USD,,0.0,4.6,,6000,In Stock,False,,,https://m.media-amazon.com/images/I/81OSaeMZX6L._AC_UY218_.jpg,2026-06-12T10:01:46.393801
B0DHX88N8Z,"ANCOON Speakers Bluetooth Wireless: 80W(Peak) Loud Speaker with Bass, 20H Playtime, IPX6 Waterproof, Large Jobsite Speakers for Work, Outdoor, Workshop, Garage, Portable Speaker with TWS (Black)",,bluetooth speaker,,USD,,0.0,4.4,,3000,In Stock,False,,,https://m.media-amazon.com/images/I/81s8Li6reBL._AC_UY218_.jpg,2026-06-12T10:01:46.566209
B0GHSL9FPR,"Monster S620 Bluetooth Speaker, Wireless Portable Outdoor Bluetooth Speakers, 60W True Wireless Stereo IPX8 Waterproof, Dual PairingBluetooth 5.4 Built-in Mic, Perfect for Home, Blue",,bluetooth speaker,,USD,,0.0,4.6,,500000000,In Stock,False,,,https://m.media-amazon.com/images/I/816p6y5EG2L._AC_UY218_.jpg,2026-06-12T10:01:46.741504
B0D7BWV74T,"Bluetooth Speaker Wireless,IP67 Waterproof & Dustproof Portable Speaker with Lights,15W Loud Stereo Sound, 2500mAh Battery All Day Playtime, TWS Pairing, BT5.3, Home/Party/Outdoor/Beach (Black)",,bluetooth speaker,1915.58,USD,2393.76,19.98,4.6,,4000,In Stock,False,,,https://m.media-amazon.com/images/I/81kWrb3DioL._AC_UY218_.jpg,2026-06-12T10:01:47.006130
B0CGGYYK2D,Sonos Move 2 - Black - Wireless Portable Bluetooth Speaker,,bluetooth speaker,,USD,,0.0,4.5,,2000,In Stock,False,,,https://m.media-amazon.com/images/I/615aheTK7nL._AC_UY218_.jpg,2026-06-12T10:01:47.192387
B0CWMZ4ZN7,"Passau Portable Bluetooth Speakers Loud 40W Peak Stereo Sound, Passive Radiators-Deep Bass, All Day Playtime, Adjustable Strap, BT5.3, IPX5 Wireless Speaker RGB Lights for Indoor Outdoor",,bluetooth speaker,,USD,,0.0,4.4,,500000000,In Stock,False,,,https://m.media-amazon.com/images/I/91EWQlkVx3L._AC_UY218_.jpg,2026-06-12T10:01:47.346705
B0C8JQHKMT,"Father's Day Gifts for Dad, 2026 New Outdoor Bluetooth Speaker with Flame Lights, Cool Birthday Gifts for Men Him Her Boyfriend Husband, Patio Garden Camping (1 Pack)",,bluetooth speaker,,USD,,0.0,4.5,,300000000,In Stock,False,,,https://m.media-amazon.com/images/I/71S6JCrCKML._AC_UY218_.jpg,2026-06-12T10:01:47.514508
B0F43NM23Q,"Monster Bluetooth Speaker, Wireless Portable Outdoor Bluetooth Speakers, 60W True Wireless Stereo IPX8 Waterproof, Dual PairingBluetooth 5.4 Built-in Mic, Black",,bluetooth speaker,,USD,,0.0,4.6,,500000000,In Stock,False,,,https://m.media-amazon.com/images/I/81Y-+z2MavL._AC_UY218_.jpg,2026-06-12T10:01:47.681961
B0BC27MM5Z,Marshall Acton III Bluetooth Home Speaker - Loud Stereo Sound with Bass and Treble Controls | Plug-in Powered | 3.5mm Aux Input - Black,,bluetooth speaker,19164.44,USD,28747.14,33.33,4.8,,500000000,In Stock,False,,,https://m.media-amazon.com/images/I/815nga8GBqL._AC_UY218_.jpg,2026-06-12T10:01:47.928806
B0CVL1K7DX,"Bose SoundLink Max Bluetooth Speaker - Portable Wireless Party Speaker, IP67 Waterproof, Rope Handle, Up to 20 Hours of Playtime, USB-C, Built-in 3.5mm AUX Input, Black",,bluetooth speaker,,USD,,0.0,4.5,,1000,In Stock,False,,,https://m.media-amazon.com/images/I/61t6uKPIumL._AC_UY218_.jpg,2026-06-12T10:01:48.153816
B0CXL5KTBD,"Sony ULT Field 1 Waterproof Portable Bluetooth Speaker, Enhanced Bass, 12h Battery, IP67 Rated Dustproof Shockproof Rustproof, Detachable Strap SRSULT10H, Forest Gray",,bluetooth speaker,,USD,,0.0,4.7,,200000000,In Stock,False,,,https://m.media-amazon.com/images/I/61-MHdTC2jL._AC_UY218_.jpg,2026-06-12T10:01:48.324827
B09XXW54QG,"Marshall Emberton II Portable Bluetooth Speaker, Black & Brass",,bluetooth speaker,8816.08,USD,11497.32,23.32,4.7,,200000000,In Stock,False,,,https://m.media-amazon.com/images/I/81fkcBjZndL._AC_UY218_.jpg,2026-06-12T10:01:48.547245
